INDEX,SYNONYMS,SMILES
1836,molecule1836,CC(=O)c1c(C(C)(C)C)ccc2cccc(O)c12
1837,molecule1837,CCC(CC)=NNC(=O)c1ccncc1
1838,molecule1838,O=[N+]([O-])c1ccc2ncccc2c1
1839,molecule1839,Nc1ccc([N+](=O)[O-])cc1Cl
1840,molecule1840,Fc1c(F)c(F)c(C#CI)c(F)c1F
1841,molecule1841,c1coc(-c2cncc(-c3ccco3)c2)c1
1842,molecule1842,c1nncn1N=Nn1cnnc1
1843,molecule1843,O=[N+]([O-])c1cc([N+](=O)[O-])[nH]n1
1844,molecule1844,CN(C)c1ccc(C=C(O)C(=O)O)cc1
1845,molecule1845,O=C(NCC1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1
1846,Phloretin£¨¸ùÆ¤ËØ£©,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O
1847,molecule1847,Nc1ccccc1[N+](=O)[O-]
1848,molecule1848,COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
1849,molecule1849,c1cc2cc3sccc3cc2s1
1850,molecule1850,NN1CCOCC1
1851,molecule1851,Nc1ccc2ccc3cccc4ccc1c2c34
1852,molecule1852,N#Cc1c(F)c(F)c(F)c(C#N)c1F
1853,molecule1853,N#Cc1c(F)c(F)c(C#N)c(F)c1F
1854,Nicorandil£¨Äá¿ÉµØ¶û£©,O=C(NCCO[N+](=O)[O-])c1cccnc1
1855,molecule1855,O=c1[nH]c2ccccc2[nH]c1=O
1856,molecule1856,O=c1[nH]c2ccccc2[nH]1
1857,molecule1857,O=C(O)CO
1858,molecule1858,CS(=O)(=O)c1ccc(-c2cnc3ccc(-c4cccc(S(C)(=O)=O)c4)nn23)cc1
1859,molecule1859,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C
1860,molecule1860,Nc1nc(=O)n(C2CSC(CO)O2)cc1F
1861,molecule1861,CCCCCCCCc1ccc(C(=O)O)cc1
1862,Zaltoprofen£¨ÔúÍÐÂå·Ò£©,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2
1863,molecule1863,N#CN=C1C=CC(=C(C#N)C#N)C=C1
1864,molecule1864,C(=Cc1ccccc1C=Cc1ccncc1)c1ccncc1
1865,Daidzein£¨»Æ¶¹ÜÕÔª£©,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12
1866,molecule1866,O=C(O)C(O)Cc1ccccc1
1867,molecule1867,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)(C)O
1868,(S)-etodolac£¨ÒÀÍÐ¶ÈËá£©,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3
1869,molecule1869,O=C(O)c1c(O)ccc2ccccc12
1870,molecule1870,O=C(O)c1c(Br)c(Br)c(C(=O)O)c(Br)c1Br
1871,molecule1871,COc1cc(C23CC4CC(C2)CC(c2cc(OC)c(Oc5cc(Cl)ncn5)c(OC)c2)(C4)C3)cc(OC)c1Oc1cc(Cl)ncn1
1872,molecule1872,Oc1cc2ccccc2c2ccccc12
1873,molecule1873,Oc1ccc2ccc3cccc4ccc1c2c34
1874,molecule1874,c1cc(-c2nc3sc(-c4ccncc4)nc3s2)ccn1
1875,molecule1875,O=C(O)Cc1ccc(O)c(O)c1
1876,Nimesulide£¨ÄáÃÀÊæÀû£©,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1
1877,molecule1877,Oc1ccc(-c2nc(-c3ccc(O)cc3)nc(-c3ccc(O)cc3)n2)cc1
1878,molecule1878,Brc1ccncc1
1879,molecule1879,CC(C)c1cc(Br)ccc1O
1880,molecule1880,c1ccc2c(c1)Oc1ccccc1C2(NCCNC1(C2CCCCC2)c2ccccc2Oc2ccccc21)C1CCCCC1
1881,donepezil£¨¶àÄÎßßÆë£©,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
1882,molecule1882,O=C(O)CCNS(=O)(=O)c1cccc([N+](=O)[O-])c1
1883,molecule1883,O=C(O)Cc1ccc(O)c(Cl)c1
1884,molecule1884,Cn1nn[nH]c1=N[N+](=O)[O-]
1885,molecule1885,Fc1c(F)c(F)c(N=Cc2ccncc2)c(F)c1F
1886,molecule1886,N#CC(=Cc1ccc(-c2ccncc2)cc1)c1ccc(-c2ccncc2)cc1
1887,molecule1887,c1cc(-c2ccc3c(c2)Cc2cc(-c4ccncc4)ccc2-3)ccn1
1888,molecule1888,O=C1OC(=O)c2ccc([N+](=O)[O-])c3cccc1c23
1889,molecule1889,c1cc(-c2nn[nH]n2)ccn1
1890,molecule1890,O=C(O)C=Cc1ccccc1O
1891,molecule1891,O=C(O)C=Cc1cccc(O)c1
1892,Brexpiprazole£¨ÒÀÆ¥ßßßò£©,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1
1893,molecule1893,C(#Cc1cncnc1)c1cncnc1
1894,molecule1894,c1ncc(-c2cncnc2)cn1
1895,molecule1895,CN(C)c1ccc(C#Cc2cncnc2)cc1
1896,molecule1896,CN(C)c1ccc(C#Cc2ncccn2)cc1
1897,molecule1897,O=C(O)c1c(O)cccc1O
1898,molecule1898,O=C1NC(=O)C2CC=CCC12
1899,molecule1899,COc1cc(C)nc(N)n1
1900,Dexketoprofen£¨ÍªÂå·Ò£©,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
1901,molecule1901,O=C(O)c1c2ccccc2c(-c2c3ccccc3c(C(=O)O)c3ccccc23)c2ccccc12
1902,molecule1902,O=C(O)c1c(O)c(Cl)cc(Cl)c1Cl
1903,molecule1903,Cc1cncc(C)n1
1904,molecule1904,Nc1cc(Cl)nc(N)n1
1905,molecule1905,O=C1C(=O)c2cccc3cccc1c23
1906,molecule1906,c1ccc(-n2c3c4ccccc4[nH]c3c3[nH]c4ccccc4c32)cc1
1907,Allopurinol£¨±ðàÑ´¼£©,O=c1[nH]cnc2[nH]ncc12
1908,molecule1908,CCOc1cc(C23CC4CC(C2)CC(c2cc(OCC)c(OCC)c(OCC)c2)(C4)C3)cc(OCC)c1OCC
1909,molecule1909,Clc1c(Cl)c(Cl)c(I)c(I)c1Cl
1910,molecule1910,Nc1ccc(N=Nc2ccccc2)cc1
1911,molecule1911,C(=Cc1nc2ccccc2s1)c1ccc(C=Cc2nc3ccccc3s2)cc1
1912,molecule1912,CCC1(CC)C(=O)C=CNC1=O
1913,molecule1913,CCCCCCCCCCCCC#CC#CCCCCCCCCC(=O)O
1914,molecule1914,COC(=O)C=Cc1ccncc1
1915,molecule1915,OOC1(OO)CCCCC1
1916,molecule1916,Cc1ccccc1P(=O)(c1ccccc1C)c1ccccc1C
1917,molecule1917,CC(NC(=O)c1ccccc1)c1ccc2ccccc2c1
1918,molecule1918,CC(NC(=O)c1ccc([N+](=O)[O-])cc1)c1ccc2ccccc2c1
1919,molecule1919,CC(NC(=O)c1ccc(Br)cc1)c1ccc2ccccc2c1
1920,molecule1920,O=C1CCCC(=O)N1
1921,molecule1921,C1CN2CCN3CCCN4CCN(C1)C2C34
1922,molecule1922,CN1CCN(C)C2C1N(C)CCN2C
1923,molecule1923,Fc1c(F)c(F)c(-c2c(F)c(F)c(-c3c(F)c(F)c(F)c(F)c3I)c(F)c2F)c(I)c1F
1924,Apremilast£¨°¢ÆÕË¹ÌØ£©,CCOc1cc(C(CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC
1925,molecule1925,Cc1ccc(O)cc1C
1926,molecule1926,Fc1nc(F)c(F)c(F)c1F
1927,molecule1927,C(=Cc1cccnc1)c1cccnc1
1928,molecule1928,N#Cc1c2ccccc2c(C#N)c2ccccc12
1929,molecule1929,O=c1oc2ccccc2c2ccccc12
1930,molecule1930,Cc1ccc(C(=O)NN)cc1
1931,molecule1931,Cc1ccc2c(c1)C1(O)C(=O)c3ccccc3C1(O)O2
1932,molecule1932,Fc1cc(F)cc(-c2ccc3[nH]c4ccc(-c5cc(F)cc(F)c5)cc4c3c2)c1
1933,molecule1933,c1ccc(-c2ccc3[nH]c4ccc(-c5ccccc5)cc4c3c2)cc1
1934,Nandrolone£¨ÅµÁú£©,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O
1935,molecule1935,C=C(C(C)=O)C(=CS(C)=O)c1ccccc1
1936,Taxifolin£¨»ÆÉ¼ËØ£©,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O
1937,molecule1937,O=C1c2c(O)cc(O)cc2OC(c2cc(O)c(O)c(O)c2)C1O
1938,molecule1938,O=[N+]([O-])c1c(O)cccc1O
1939,molecule1939,C(=Cc1c2ccccc2c(C=Cc2ccncc2)c2ccccc12)c1ccncc1
1940,molecule1940,O=P1(c2ccccc2)c2ccsc2-c2sccc21
1941,molecule1941,c1ccc2ccc3ccc4ccc(c1)c2c43
1942,molecule1942,CC(=O)n1cc(C)c2ccccc21
1943,molecule1943,C#Cc1cc(C#C)cc(C#C)c1
1944,molecule1944,Nc1cccc(N)c1
1945,molecule1945,Nc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]
1946,molecule1946,O=Cc1c(O)cc(O)cc1O
1947,molecule1947,CCC(=O)c1c(O)cc(O)cc1O
1948,molecule1948,O=C(O)C=CC=CC(=O)O
1949,molecule1949,Cc1cc(C(=O)O)ccc1N
1950,molecule1950,O=C(O)c1ccc(C(=O)O)c(O)c1
1951,molecule1951,Cc1cc(C(=O)O)cc(C(=O)O)c1
1952,molecule1952,Nc1n[nH]c(=S)[nH]1
1953,molecule1953,O=C(O)CCl
1954,molecule1954,N#CCC(=O)O
1955,molecule1955,Nc1n[nH]c(=S)s1
1956,molecule1956,CC(=NO)C(C)=NO
1957,molecule1957,O=C1C(Cl)=CC(=C2C=C(Cl)C(=O)C(Cl)=C2)C=C1Cl
1958,molecule1958,CCOC1=C(OCC)C(=O)C(=C(C#N)C#N)C1=O
1959,molecule1959,O=c1ccc(=O)c2c(=O)ccc(=O)c1=2
1960,molecule1960,O=C1C=CC(=O)C(Cl)=C1
1961,molecule1961,N#Cc1c(O)c(C#N)c(C#N)c(O)c1C#N
1962,molecule1962,O=C(O)C1CC(C(=O)O)C(C(=O)O)C1C(=O)O
1963,molecule1963,Nc1cc([N+](=O)[O-])ccc1C(=O)O
1964,molecule1964,Oc1c(O)c(O)c(O)c(O)c1O
1965,molecule1965,O=C1C(O)=C(F)C(=O)C(O)=C1F
1966,molecule1966,O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1
1967,molecule1967,N#Cc1c(Cl)cc(C(=O)O)cc1Cl
1968,molecule1968,CC(=CC(=O)O)C(=O)O
1969,molecule1969,O=C(O)C(O)=C(O)C(=O)O
1970,molecule1970,O=C(O)C(O)O
1971,molecule1971,OCc1ccccc1O
1972,molecule1972,N#CC(C#N)=c1cc2sc(=C(C#N)C#N)cc2s1
1973,Cystadane£¨Ìð²Ë¼î£©,C[N+](C)(C)CC(=O)O
1974,molecule1974,Oc1ccc2ccc(O)cc2c1
1975,molecule1975,O=C(O)c1ccnc(C(=O)O)c1
1976,molecule1976,NC1CCC(N)CC1
1977,molecule1977,CCC(N)=O
1978,molecule1978,CCCC(CCC)C(N)=O
1979,molecule1979,Cc1ccc(C)c(O)c1
1980,molecule1980,CC(=O)N1N=C(c2ccccc2)CC1c1c2ccccc2cc2ccccc12
1981,molecule1981,[O-][n+]1cccc2ccccc21
1982,Methylparaben£¨¶ÔôÇ»ù±½¼×Ëá¼×õ¥£©,COC(=O)c1ccc(O)cc1
1983,molecule1983,O=C(O)c1cc(Cl)c(Cl)cc1C(=O)O
1984,molecule1984,c1ccc(SSc2ccccc2)cc1
1985,molecule1985,O=NN(Cc1ccccc1)c1ccccc1
1986,molecule1986,O=Nc1ccccc1
1987,molecule1987,COc1cccc(OC)c1OC
1988,molecule1988,COc1cc(OC)cc(OC)c1
1989,molecule1989,O=C(C(=O)c1ccccc1)c1ccccc1
1990,molecule1990,Cc1cccc(N=O)c1
1991,molecule1991,Cc1ccccc1N=O
1992,molecule1992,CCC(N)C(=O)O
1993,molecule1993,COc1ccccc1O
1994,molecule1994,CC(CC(=O)O)C(=O)O
1995,molecule1995,N#CN=Nc1ccc(N=NC#N)cc1
1996,molecule1996,O=C(O)c1ccc2ccccc2c1O
1997,molecule1997,Nc1ccnc(N)n1
1998,molecule1998,c1cc2c3c(cccc3c1)CC2
1999,molecule1999,N#Cc1cc(C#N)cc(C#N)c1
2000,molecule2000,c1cc2sccc2s1
2001,molecule2001,c1nnn[nH]1
2002,molecule2002,Nc1nnn[nH]1
2003,molecule2003,O=[N+]([O-])c1ccc2[nH]nnc2c1
2004,molecule2004,O=C(O)c1ccc(Cl)c(Cl)c1
2005,molecule2005,O=C(O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
2006,(S)-Venlafaxine£¨ÎÄÀ­·¨ÐÁ£©,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1
2007,molecule2007,Oc1c(O)c(F)c(F)c(F)c1F
2008,molecule2008,Oc1cc(Cl)cc(Cl)c1O
2009,molecule2009,Oc1cc(Cl)c(Cl)cc1O
2010,molecule2010,Cc1ccnc(N)n1
2011,molecule2011,CCCOC(=O)c1ccc(O)cc1
2012,molecule2012,CC(C)COC(=O)c1ccc(O)cc1
2013,molecule2013,CC(C)(CC(=O)O)C(=O)O
2014,molecule2014,O=C1CCC(O)(C(=O)O)O1
2015,molecule2015,Nc1nc(Nc2ccccc2)nc(Nc2ccccc2)n1
2016,molecule2016,N#Cc1ccc(Nc2nc(N)nc(Nc3ccc(I)cc3)n2)cc1
2017,molecule2017,Nc1nc(Cl)nc(Nc2cccc(Br)c2)n1
2018,molecule2018,Nc1nc(Nc2ccc(Cl)cc2)nc(Nc2ccc(Cl)cc2)n1
2019,molecule2019,Nc1nc(Nc2ccc(Br)cc2)nc(Nc2ccc(Br)cc2)n1
2020,molecule2020,Nc1nc(Nc2ccc(I)cc2)nc(Nc2ccc(I)cc2)n1
2021,molecule2021,Cc1ccc(Nc2nc(N)nc(Nc3ccc(C)cc3)n2)cc1
2022,molecule2022,Cc1cccc(Nc2nc(N)nc(Nc3cccc(C)c3)n2)c1
2023,molecule2023,CC(C)(C)Nc1nc(N)nc(NC(C)(C)C)n1
2024,molecule2024,c1cnc2ccc(Oc3ccc4ncccc4c3)cc2c1
2025,molecule2025,CCCCc1c(N)nc(N)nc1N
2026,molecule2026,COC(=O)c1ccc(Nc2nc(N)nc(Nc3ccc(C(=O)OC)cc3)n2)cc1
2027,molecule2027,Nc1nc(Nc2cccc(F)c2)nc(Nc2cccc(F)c2)n1
2028,molecule2028,Nc1nc(Nc2cccc(Br)c2)nc(Nc2cccc(Br)c2)n1
2029,molecule2029,[O-][n+]1ccccc1
2030,molecule2030,Cc1cc[n+]([O-])cc1
2031,molecule2031,Nc1nc(Nc2ccc(F)cc2)nc(Nc2ccc(F)cc2)n1
2032,molecule2032,Nc1nc(Nc2ccc(C(F)(F)F)cc2)nc(Nc2ccc(C(F)(F)F)cc2)n1
2033,molecule2033,CC(C)(C)c1ccc(Nc2nc(N)nc(Nc3ccc(C(C)(C)C)cc3)n2)cc1
2034,molecule2034,CC1CCC(C(C)C)C(O)C1
2035,molecule2035,CC(C)(C)c1cc(O)ccc1O
2036,Propyl gallate£¨Ã»Ê³×ÓËá±ûõ¥£©,CCCOC(=O)c1cc(O)c(O)c(O)c1
2037,molecule2037,O=C1NC(=O)C(=O)N1
2038,molecule2038,CCC(C(=O)O)C(=O)O
2039,molecule2039,CC1(C)c2ccccc2C(C)(C)N1N=O
2040,molecule2040,CSc1ccccc1SC
2041,molecule2041,C1=CSC(=C2SC=C(c3ncc[nH]3)S2)S1
2042,molecule2042,CSC1=Cc2ccc3c4c(ccc(c24)S1)C=C(SC)S3
2043,molecule2043,Nc1cc2ccccc2cc1N
2044,molecule2044,O=C(O)C#CC(=O)O
2045,molecule2045,NNc1ccccc1[N+](=O)[O-]
2046,molecule2046,COC(=O)c1cc(O)c(O)c(O)c1
2047,molecule2047,NCCNC(=O)O
2048,molecule2048,O=C(O)c1c(F)ccc(F)c1F
2049,molecule2049,O=C(O)c1c(F)cc(F)c(F)c1F
2050,molecule2050,O=C(O)c1c(F)c(F)cc(F)c1F
2051,molecule2051,O=C(O)c1ccc(F)c([N+](=O)[O-])c1
2052,molecule2052,NC(=O)CN(Cc1ccc(CN(CC(N)=O)Cc2ccccn2)cc1)Cc1ccccn1
2053,molecule2053,O=CNCCNC=O
2054,molecule2054,O=C(O)CCSc1ccccc1
2055,molecule2055,Nc1ccc(Cl)c([N+](=O)[O-])c1
2056,molecule2056,Nc1ccc(F)c([N+](=O)[O-])c1
2057,molecule2057,Nc1cc([N+](=O)[O-])ccc1F
2058,molecule2058,O=C(O)c1cc([N+](=O)[O-])ccc1F
2059,molecule2059,O=Cc1ccc(OCCC(=O)O)cc1
2060,molecule2060,Oc1ccc(N=Nc2ccc(O)cc2)cc1
2061,molecule2061,Nc1ccc([N+](=O)[O-])cc1I
2062,molecule2062,Nc1ccc(I)c([N+](=O)[O-])c1
2063,molecule2063,Nc1cc([N+](=O)[O-])ccc1Cl
2064,molecule2064,COc1ccccc1C1(O)c2ccccc2Oc2ccccc21
2065,molecule2065,O=C(O)CCN1C(=O)c2ccccc2C1=O
2066,molecule2066,O=Cc1ccc(OCC(=O)O)cc1
2067,molecule2067,O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1
2068,Sulfaproxyline£¨»Ç°·ÆÕÂÞÁÖ£©,CC(C)Oc1ccc(C(=O)NS(=O)(=O)c2ccc(N)cc2)cc1
2069,molecule2069,Nc1nc2c(ncn2CCC(=O)O)c(=O)[nH]1
2070,molecule2070,NC(=O)CCn1cnc2c(=O)[nH]c(N)nc21
2071,molecule2071,O=C(O)CCc1ccccc1
2072,molecule2072,Cc1c(C(C)(C)c2c(C)n(C)n(-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C
2073,molecule2073,COC(=O)n1cnc(C(N)=O)c1N
2074,molecule2074,CC(c1ccc(O)cc1)c1ccc(O)cc1
2075,molecule2075,Oc1ccc(C(c2ccc(O)cc2)C(c2ccc(O)cc2)c2ccc(O)cc2)cc1
2076,molecule2076,c1ccc(Nc2ccccn2)nc1
2077,Minoxidil£¨Ã×ÅµµØ¶û£©,N=c1nc(N2CCCCC2)cc(N)n1O
2078,molecule2078,O=C1CC2(CCCC2)CC(=O)N1
2079,Sulfamethoxypyridazine£¨»Ç°·¼×ÑõßÕàº£©,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1
2080,molecule2080,CC1(C)CC(=O)NC(=O)C1
2081,molecule2081,Cc1n[nH]c(C)c1Cl
2082,Picolinic acid£¨ßÁà¤¼×Ëá£©,O=C(O)c1ccccn1
2083,molecule2083,O=C(O)CNC(=O)c1ccccc1
2084,molecule2084,CCCCCCCCNCC(O)C(O)C(O)C(O)CO
2085,molecule2085,NC(Cc1ccc(O)cc1)C(=O)O
2086,molecule2086,O=C1CCC(=O)CC1
2087,molecule2087,CCn1cnc2c(=O)[nH]cnc21
2088,molecule2088,O=C(O)c1ccc(Br)s1
2089,molecule2089,c1ccc(-c2ccccc2)cc1
2090,molecule2090,c1ccc2c(c1)-c1ccccc1-2
2091,molecule2091,c1ccc2c(c1)CCc1ccccc1-2
2092,molecule2092,Cn1ccn(C)c1=S
2093,molecule2093,[C-]#[N+]c1ccc(C(=O)O)cc1
2094,molecule2094,C1CC2CCC1N=N2
2095,molecule2095,c1cc2sc3ccsc3c2s1
2096,molecule2096,c1ccc2c(c1)Oc1ccccc1O2
2097,molecule2097,Oc1n[nH]c2ccccc12
2098,molecule2098,CN(C)c1ccc(N)cc1
2099,molecule2099,Cc1ccccc1CC#N
2100,molecule2100,NC(=O)c1c(F)c(F)c(F)c(F)c1F
2101,molecule2101,NC(=O)Nc1c(F)c(F)c(F)c(F)c1F
2102,molecule2102,CCCCCCCCCCCCCCCCC(=O)O
2103,molecule2103,COc1cc(C(=O)O)cc(OC)c1O
2104,molecule2104,O=C(C=Cc1ccc(O)c(O)c1)OCCc1ccccc1
2105,molecule2105,CCCC=CC(=O)O
2106,molecule2106,O=Cc1ccc(C=O)cc1
2107,molecule2107,O=C(O)c1cc(C(=O)O)cc([N+](=O)[O-])c1
2108,molecule2108,[O-][n+]1cc[n+]([O-])cc1
2109,molecule2109,O=C(O)c1c2ccccc2cc2ccccc12
2110,molecule2110,Clc1ccc(C=Cc2ccncc2)c(Cl)c1
2111,molecule2111,O=C(O)c1cc(S(=O)(=O)O)ccc1O
2112,molecule2112,Cc1cc(C)nc(S)n1
2113,molecule2113,O=c1cc[nH]c2ccccc12
2114,molecule2114,Nc1cc(=O)[nH]c(=O)[nH]1
2115,molecule2115,Cc1cc(=O)[nH]c(N)n1
2116,molecule2116,O=c1[nH]c2ccccc2s1
2117,molecule2117,O=C1NC(=O)C(Cl)=C1Cl
2118,molecule2118,CSC(=S)n1c(N)nc2ccccc21
2119,molecule2119,O=c1[nH]cc(Cl)c(=O)[nH]1
2120,molecule2120,O=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)cc1Br
2121,molecule2121,O=c1[nH]cc(Br)c(=O)[nH]1
2122,molecule2122,O=Cc1cccc(C=O)c1
2123,molecule2123,NC(=O)C1CCN(O)CC1
2124,molecule2124,NC(=O)CCC(N)=O
2125,molecule2125,NC(=O)CC(N)=O
2126,molecule2126,O=C(O)c1ccncc1
2127,molecule2127,Cc1ccc(=O)[nH]c1
2128,molecule2128,O=C1C=CC(=O)C2C3C=CC(CC3)C12
2129,molecule2129,Oc1ccc(SSc2ccc(O)cc2)cc1
2130,molecule2130,NC(=O)NC(N)=O
2131,molecule2131,NC(=S)C1CCCCC1
2132,molecule2132,Cc1ccccc1C(N)=O
2133,molecule2133,Cc1cccc(C(N)=O)c1
2134,molecule2134,NC(=O)c1ccccc1Cl
2135,molecule2135,Cc1c2ccccc2nc2ccc3ccccc3c12
2136,molecule2136,O=C1CNC(=O)CN1
2137,molecule2137,CN(C)c1ccc(C=CC(=O)O)cc1
2138,molecule2138,C(C#Cc1ccccc1)#Cc1ccccc1
2139,molecule2139,c1cc(-n2cnnc2)nc(-n2cnnc2)c1
2140,molecule2140,CNCC(=O)O
2141,molecule2141,Cc1cc(-c2ccccc2)n[nH]1
2142,molecule2142,C1=CSC(=C2SC3=C(SCCS3)S2)S1
2143,molecule2143,c1ccc(SSc2ccccn2)nc1
2144,molecule2144,Cc1cn2nc(C)sc2n1
2145,molecule2145,c1cncc(C2N=NN=N2)c1
2146,molecule2146,O=c1ccnc[nH]1
2147,molecule2147,O=C(c1ccccc1)c1ccncc1
2148,molecule2148,Nc1cc(=O)[nH]c(N)n1
2149,molecule2149,NC(=O)c1cccc(Cn2cnc3ccccc32)c1
2150,molecule2150,COc1cncc(C#Cc2ccc(F)nc2)c1
2151,molecule2151,Fc1ccc(C#Cc2cccnc2)cn1
2152,molecule2152,COc1ccc(-c2nnc(N)s2)cc1
2153,molecule2153,Oc1ccncc1
2154,molecule2154,N#Cc1cccnc1
2155,molecule2155,[O-][n+]1ccncc1
2156,molecule2156,CC(=NNC(=O)c1ccncc1)c1ccc(C)cc1
2157,molecule2157,[O-][n+]1ccc2ccccc2c1
2158,molecule2158,CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1
2159,molecule2159,CC(=O)N1CCN(C(C)=O)CC1
2160,molecule2160,Cc1cc(=O)cc(C)o1
2161,molecule2161,CN(C)c1ccc(C(=NNC(=O)c2ccncc2)c2ccccc2)cc1
2162,molecule2162,O=C(NN=C(c1ccccc1O)c1ccccc1O)c1ccncc1
2163,molecule2163,Nc1ccc(C(=NNC(=O)c2ccncc2)c2ccccc2)cc1
2164,molecule2164,O=C(NN=C(c1ccccc1)c1ccccc1)c1ccncc1
2165,molecule2165,COc1ccc(-c2nn3cc(C)nc3s2)cc1
2166,molecule2166,CC12CCC(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O
2167,molecule2167,N#CC(C#N)=Cc1ccc(O)cc1
2168,molecule2168,CCc1ccc(Cc2cccc(C3OC(CO)C(O)C(O)C3O)c2)cc1
2169,molecule2169,O=C(Nc1ccccn1)C12CC3CC(C1)CC(C(=O)Nc1ccccn1)(C3)C2
2170,molecule2170,Nn1cnnc1
2171,molecule2171,Nc1nncs1
2172,molecule2172,COc1ccc(-c2nc(N)nc(N)n2)cc1
2173,molecule2173,CC(=O)Nc1ccncc1
2174,molecule2174,NC(CS)C(=O)O
2175,molecule2175,NC(=O)CC(N)C(=O)O
2176,molecule2176,O=C(O)C1CC(O)CN1
2177,molecule2177,CN1C(=O)CN=C(c2ccccc2)c2cc(Br)ccc21
2178,molecule2178,C(#Cc1ccccn1)c1ccccn1
2179,molecule2179,Cn1cc([N+](=O)[O-])nc1[N+](=O)[O-]
2180,molecule2180,Cc1cc(C)c2cccc-2c(C)c1
2181,molecule2181,Nc1c(Cl)cc(Cl)cc1Cl
2182,molecule2182,NC(=O)Cc1c[nH]c2ccccc12
2183,molecule2183,N#CCc1c[nH]c2ccccc12
2184,Chrysin£¨°×ÑîËØ£©,COc1cc(C)[n+]([O-])c(C)c1
2185,molecule2185,c1cnc2c(c1)CCCC2
2186,molecule2186,Nc1c(F)c(F)c(F)c(F)c1F
2187,molecule2187,Cc1ccnc2c1ccc1c(C)ccnc12
2188,molecule2188,Cc1c(C)c2cccnc2c2ncccc12
2189,molecule2189,Nc1ccc(Cl)cc1
2190,molecule2190,CCCCOc1ccc(N=Nc2ccncc2)cc1
2191,molecule2191,CCCCOc1ccc(C=Cc2ccncc2)cc1
2192,molecule2192,Cc1cc(=O)[nH]c(C)n1
2193,molecule2193,CN1CC(=Cc2ccncc2)C(=O)C(=Cc2ccncc2)C1
2194,molecule2194,CN(C)CC(=O)O
2195,molecule2195,N#Cc1cc[n+]([O-])cc1
2196,molecule2196,Nc1cccnc1
2197,molecule2197,Nc1ccncc1N
2198,molecule2198,c1ccc(Cn2c(-c3ccccc3)nc3ccccc32)cc1
2199,molecule2199,Oc1cccc(Cl)c1
2200,molecule2200,Cc1ccc(N)cc1C
2201,molecule2201,CC(C)c1cccc(O)c(=O)c1
2202,molecule2202,CC(=O)C=CC1=C(C)CCCC1(C)C
2203,molecule2203,Nc1cc(Cl)cc(Cl)c1
2204,molecule2204,Nc1ccc(Cl)c(Cl)c1
2205,molecule2205,Cc1cc(C)nc(-n2nc(C)cc2O)n1
2206,molecule2206,c1ncncn1
2207,molecule2207,Cc1cc(=O)cc(C)n1C
2208,molecule2208,Cc1cnc[nH]1
2209,molecule2209,O=C(O)c1nccc2ccccc12
2210,molecule2210,O=c1cc[nH]cc1Br
2211,molecule2211,N#CC(C#N)=c1cc(F)c(=C(C#N)C#N)cc1F
2212,molecule2212,N#Cc1nc(C#N)nc(C#N)n1
2213,molecule2213,N1=C2NSN=C2NS1
2214,molecule2214,Cc1cn(C)c(=O)[nH]c1=O
2215,molecule2215,Cc1cccc(C)n1
2216,molecule2216,Cn1cc(F)c(N)nc1=O
2217,molecule2217,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34
2218,molecule2218,CCn1c(Br)nc2c(=O)[nH]cnc21
2219,molecule2219,CCn1cnc2c(N)nc(N)nc21
2220,molecule2220,Cn1ccc(=O)[nH]c1=O
2221,molecule2221,Cn1ccc(=S)[nH]c1=O
2222,molecule2222,CN(C)c1ccc(-c2ccc(N(C)C)cc2)cc1
2223,molecule2223,O=[N+]([O-])C1C(O)C(O)C([N+](=O)[O-])C(O)C1O
2224,molecule2224,Cn1ccccc1=O
